winery,wine,rating,region,price,body
13,588,4.4,53,141.0,5.0
363,705,4.4,55,133.75,4.0
55,365,4.4,55,67.9,4.0
280,155,4.4,49,75.92,4.0
9,127,4.4,17,47.52,2.0
439,708,4.4,2,29.9,4.0
439,185,4.4,32,19.99,4.0
248,310,4.4,55,59.25,4.0
300,283,4.4,2,73.9,4.0
85,145,4.4,49,40.3,4.0
135,200,4.4,53,42.75,5.0
148,758,4.4,55,149.5,4.0
55,365,4.4,55,76.5,4.0
280,155,4.4,49,113.2,4.0
322,762,4.4,15,26.9,3.0
414,719,4.4,53,249.8,5.0
117,562,4.4,53,29.95,5.0
261,677,4.4,60,33.0,4.0
166,691,4.4,53,37.0,5.0
60,693,4.4,53,37.13,5.0
354,318,4.4,57,49.95,4.158426788816932
133,469,4.4,43,50.9,4.0
215,119,4.4,17,51.95,2.0
362,604,4.4,55,49.2,3.0
122,112,4.4,71,35.2,5.0
174,389,4.4,51,20.74,4.158426788816932
14,96,4.4,55,87.3,4.0
362,323,4.4,55,45.95,4.0
4,499,4.4,59,64.99,4.0
284,196,4.4,49,350.03,4.0
196,635,4.4,49,69.9,4.0
410,344,4.4,49,36.95,4.0
280,155,4.4,49,154.37,4.0
268,150,4.4,49,43.85,4.0
119,527,4.4,32,77.98,5.0
379,53,4.4,55,91.43,4.0
181,422,4.4,53,195.0,5.0
187,693,4.4,41,125.84,4.0
253,182,4.4,55,69.0,4.0
233,655,4.4,58,17.49,3.0
361,650,4.4,17,44.41,2.0
187,693,4.4,41,149.0,4.0
4,499,4.4,59,73.6,4.0
363,705,4.4,55,82.75,4.0
284,196,4.4,49,78.38,4.0
349,640,4.4,53,59.95,5.0
379,276,4.4,55,80.95,4.0
31,378,4.4,70,95.9,4.0
392,450,4.4,53,75.0,5.0
270,298,4.4,55,125.0,4.0
148,758,4.4,55,64.0,4.0
379,276,4.4,55,78.9,4.0
320,424,4.4,55,35.5,4.0
31,723,4.4,70,42.35,4.0
231,140,4.4,53,28.95,5.0
31,749,4.4,70,495.0,4.0
4,499,4.4,59,63.95,4.0
55,383,4.4,55,99.0,4.0
423,523,4.4,53,379.0,5.0
172,562,4.4,53,56.95,5.0
423,559,4.4,53,65.34,5.0
98,192,4.4,30,22.35,5.0
76,71,4.4,52,18.99,4.158426788816932
309,553,4.4,24,79.95,4.0
280,234,4.4,49,78.49,4.0
363,611,4.4,55,49.9,4.0
410,344,4.4,49,35.5,4.0
421,765,4.4,55,34.9,3.0
34,144,4.4,53,50.76,5.0
294,193,4.4,49,29.95,4.0
221,313,4.4,55,36.75,4.0
86,304,4.4,8,37.6,4.158426788816932
19,63,4.4,12,100.0,5.0
362,604,4.4,55,52.0,3.0
336,644,4.4,50,34.25,3.0
194,37,4.4,50,35.4,3.0
32,571,4.4,53,32.15,5.0
191,522,4.4,49,62.75,4.0
215,119,4.4,17,58.3,2.0
196,635,4.4,49,58.9,4.0
294,218,4.4,49,59.0,4.0
212,462,4.4,55,42.95,3.0
410,537,4.4,49,43.95,4.0
364,319,4.4,53,41.9188925,5.0
374,336,4.4,49,91.03,4.0
197,759,4.4,53,25.1,5.0
31,378,4.4,70,104.0,4.0
31,217,4.4,70,295.3,4.0
423,504,4.4,53,71.95,5.0
342,1,4.4,53,57.9,4.0
423,523,4.4,53,465.0,5.0
284,196,4.4,49,116.0,4.0
390,405,4.4,49,158.88,4.0
280,97,4.4,49,165.85,4.0
31,378,4.4,70,101.01,4.0
346,160,4.4,49,56.95,4.0
423,503,4.4,53,48.69,5.0
85,359,4.4,49,56.0,4.0
136,147,4.4,49,217.2,4.0
314,475,4.4,49,89.9,4.0
120,452,4.4,32,48.9,5.0
246,609,4.4,55,145.0,4.0
23,740,4.4,49,54.5,4.0
88,27,4.4,53,42.0,5.0
215,119,4.4,17,59.75,2.0
136,147,4.4,49,49.95,4.0
306,729,4.4,55,36.0,4.0
329,488,4.4,68,16.39,4.158426788816932
284,196,4.4,49,95.0,4.0
432,679,4.4,41,51.05,4.0
376,693,4.4,53,52.9,5.0
98,57,4.4,31,17.5,5.0
4,396,4.4,59,33.8,4.158426788816932
31,749,4.4,70,419.85,4.0
346,159,4.4,49,33.03,4.0
390,402,4.4,49,189.0,4.0
126,236,4.4,25,39.22,4.0
330,463,4.4,14,19.5,4.0
200,701,4.4,53,44.0,5.0
423,559,4.4,53,101.1,5.0
190,415,4.4,50,36.95,3.0
396,206,4.4,40,225.0,5.0
273,77,4.4,55,77.0,4.0
119,527,4.4,32,69.0,5.0
55,365,4.4,55,90.0,4.0
371,156,4.4,49,50.0,4.0
14,96,4.4,55,125.97,4.0
85,381,4.4,49,63.46,4.158426788816932
426,87,4.4,61,69.0,4.0
294,218,4.4,49,64.0,4.0
405,612,4.4,55,57.9,4.0
31,217,4.4,70,143.51,4.0
286,521,4.4,49,54.05,4.0
187,693,4.4,41,102.0,4.0
140,544,4.4,49,95.0,4.0
264,757,4.4,52,37.65,4.158426788816932
31,749,4.4,70,340.0,4.0
117,562,4.4,53,28.9,5.0
23,255,4.4,49,84.55,4.0
272,115,4.4,55,940.0,4.0
280,97,4.4,49,152.6,4.0
438,596,4.4,53,32.45,5.0
134,215,4.4,66,34.9,4.0
97,541,4.4,53,35.0,5.0
330,337,4.4,14,24.9,4.0
16,430,4.4,53,53.9,5.0
181,732,4.4,53,21.38,5.0
31,749,4.4,70,385.0,4.0
138,153,4.4,49,53.4,4.0
87,116,4.4,65,14.65,5.0
16,430,4.4,53,54.9,5.0
319,552,4.4,55,26.85,4.0
280,97,4.4,49,126.5,4.0
396,205,4.4,40,35.9,5.0
196,635,4.4,49,64.35,4.0
165,406,4.4,53,115.2,5.0
17,197,4.4,1,17.95,4.158426788816932
305,539,4.4,55,140.0,4.0
305,539,4.4,55,167.0,4.0
391,741,4.4,65,33.9,5.0
92,618,4.4,55,45.95,4.0
56,697,4.4,65,44.0,5.0
401,560,4.4,15,31.94,4.0
237,401,4.4,49,32.49,4.0
221,312,4.4,55,36.75,3.0
110,687,4.4,37,26.84,4.0
335,362,4.4,50,59.95,3.0
373,329,4.4,49,241.4,4.0
4,637,4.4,59,27.6,4.0
5,17,4.4,55,37.98,3.0
285,252,4.4,25,32.23,4.0
191,327,4.4,19,123.76,4.0
262,360,4.4,8,34.55,3.0
31,217,4.4,70,155.0,4.0
275,642,4.4,55,68.0,4.0
349,640,4.4,53,59.9,5.0
79,62,4.4,65,112.0,4.0
368,98,4.4,25,14.18,4.0
324,353,4.4,55,106.0,4.0
341,0,4.4,49,105.8121097,4.0
129,419,4.4,53,31.5,5.0
41,576,4.4,46,21.5,4.0
23,255,4.4,49,75.0,4.0
239,477,4.4,36,15.9,4.158426788816932
362,323,4.4,55,53.9,4.0
126,237,4.4,25,30.86,4.0
27,662,4.4,37,235.95,4.0
429,7,4.4,55,38.5,4.0
356,388,4.4,55,56.75,4.0
140,428,4.4,49,59.9,4.0
420,310,4.4,53,122.667917,5.0
361,650,4.4,17,34.56,2.0
4,500,4.4,59,65.9,4.0
215,119,4.4,17,59.75,2.0
423,523,4.4,53,509.25,5.0
390,405,4.4,49,158.88,4.0
255,331,4.4,15,37.66,4.0
184,485,4.4,46,62.7,4.158426788816932
73,768,4.4,49,60.73,4.0
186,408,4.4,48,27.25,4.158426788816932
107,16,4.4,49,49.6,4.0
258,124,4.4,17,43.5,2.0
414,719,4.4,53,225.0,5.0
347,667,4.4,53,89.97,5.0
85,145,4.4,49,37.9,4.0
261,497,4.4,60,18.9,4.0
248,310,4.4,55,53.8,4.0
420,519,4.4,53,55.25,5.0
323,302,4.4,56,44.9,4.0
201,525,4.4,55,32.9,5.0
421,46,4.4,55,82.5,4.0
361,650,4.4,17,33.78,2.0
401,560,4.4,15,34.9,4.0
410,441,4.4,49,367.39,4.0
43,603,4.4,55,104.5,4.0
291,310,4.4,53,74.55,5.0
436,693,4.4,53,119.0,5.0
145,202,4.4,53,31.9239297,5.0
144,654,4.4,47,27.35,4.0
73,768,4.4,49,33.0,4.0
281,613,4.4,57,280.0,4.0
351,606,4.4,55,140.0,4.0
235,643,4.4,55,32.0,4.0
14,437,4.4,55,91.5,3.0
258,128,4.4,17,52.95,2.0
11,435,4.4,46,35.15,4.0
246,746,4.4,55,23.0,4.0
317,538,4.4,55,119.95,4.0
67,220,4.4,56,42.9,4.0
94,214,4.4,55,39.9,4.0
397,79,4.4,55,50.0,4.0
137,544,4.4,49,209.31,4.0
396,207,4.4,40,165.0,5.0
301,310,4.4,55,97.0,4.0
162,133,4.4,50,26.5,3.0
256,355,4.4,53,32.5,5.0
55,530,4.4,55,194.0,3.0
426,87,4.4,61,74.95,4.0
389,339,4.4,53,28.9,5.0
279,68,4.4,70,18.99,3.0
427,390,4.4,57,19.95,4.0
136,659,4.4,49,38.66,4.0
31,322,4.4,55,180.0,4.0
280,97,4.4,49,75.5,4.0
207,120,4.4,17,7.89,2.0
42,248,4.4,55,18.0,4.0
215,633,4.4,46,17.9,3.0
419,108,4.4,53,15.4438025,5.0
427,262,4.4,57,33.55,4.0
139,289,4.4,49,19.8,4.0
229,611,4.4,55,145.0,4.0
82,259,4.4,53,59.9,5.0
277,543,4.4,53,29.9,5.0
11,435,4.4,46,33.8,4.0
85,381,4.4,49,43.5,4.158426788816932
417,364,4.4,53,39.9,5.0
181,422,4.4,53,119.35,5.0
197,481,4.4,53,60.0,5.0
43,191,4.4,55,40.0,4.0
326,309,4.4,45,34.75,4.0
437,13,4.4,55,24.0,4.0
14,75,4.4,55,245.25,4.0
396,206,4.4,40,109.76,5.0
308,484,4.4,18,59.9,4.0
351,606,4.4,55,130.5,4.0
429,9,4.4,55,61.5,3.0
396,205,4.4,40,33.23,5.0
126,236,4.4,25,38.5,4.0
273,608,4.4,55,38.12,4.0
192,102,4.4,65,41.0,5.0
392,310,4.4,53,74.5,5.0
184,485,4.4,46,45.39,4.158426788816932
208,376,4.4,65,26.0,4.0
256,465,4.4,53,29.89,5.0
72,162,4.4,55,38.0,4.0
351,606,4.4,55,132.4,4.0
73,768,4.4,49,69.0,4.0
123,665,4.4,37,13.99,4.158426788816932
46,380,4.4,15,24.5,4.158426788816932
238,532,4.4,41,16.25,4.0
279,292,4.4,50,39.95,3.0
392,310,4.4,53,138.0,5.0
440,458,4.4,37,35.4,4.0
66,693,4.4,69,20.95,4.0
374,336,4.4,49,39.99,4.0
386,715,4.4,25,159.8,4.0
14,437,4.4,55,139.63,3.0
79,737,4.4,65,19.97,3.0
115,750,4.4,55,75.8,4.0
84,524,4.4,4,52.5,4.0
250,80,4.4,39,20.95,4.0
147,774,4.4,49,51.95,4.0
124,212,4.4,21,43.44,4.158426788816932
398,720,4.4,53,35.48,5.0
393,492,4.4,55,28.0,4.0
23,357,4.4,49,239.5,4.0
55,365,4.4,55,60.61,4.0
260,636,4.4,53,35.35,5.0
143,121,4.4,17,89.9,2.0
140,428,4.4,49,74.56,4.0
382,693,4.4,25,33.4,4.0
49,409,4.4,55,29.25,4.0
396,204,4.4,40,173.0,5.0
283,631,4.4,21,34.5,4.0
116,490,4.4,55,21.88,4.0
246,744,4.4,55,27.9,4.0
25,109,4.4,13,54.9,4.0
154,773,4.4,55,31.99,4.0
420,374,4.4,53,24.9,5.0
176,447,4.4,54,11.5,4.0
58,682,4.4,65,140.0,5.0
218,113,4.4,2,15.5,4.158426788816932
273,77,4.4,55,95.0,4.0
407,501,4.4,15,40.2,4.0
363,604,4.4,55,26.45,3.0
104,732,4.4,53,7.9,5.0
217,125,4.4,17,29.95,2.0
45,776,4.4,71,59.9,5.0
4,524,4.4,59,115.9,4.0
393,41,4.4,55,33.0,3.0
421,562,4.4,55,72.0,4.0
334,297,4.4,13,13.95,5.0
80,223,4.4,5,195.99,5.0
70,653,4.4,53,46.0,5.0
246,745,4.3,55,24.38,4.0
246,745,4.3,55,20.0,4.0
191,628,4.3,16,6.95,4.158426788816932
4,637,4.3,59,17.48,4.0
354,755,4.3,55,37.9,4.0
344,696,4.3,65,79.75,5.0
4,637,4.3,59,24.95,4.0
246,609,4.3,55,29.9,4.0
170,495,4.3,53,29.13,5.0
170,495,4.3,53,33.9,5.0
305,638,4.3,55,28.0,4.0
327,693,4.3,53,25.8,4.158426788816932
181,421,4.3,53,37.86,4.158426788816932
305,638,4.3,55,34.0,4.158426788816932
291,593,4.3,53,33.64,4.158426788816932
291,593,4.3,53,36.35,4.158426788816932
305,539,4.3,55,35.5,4.158426788816932
86,558,4.3,15,66.75,4.158426788816932
32,589,4.3,53,19.01,4.158426788816932
222,174,4.3,53,75.9,4.158426788816932
181,421,4.3,53,38.05,4.158426788816932
305,539,4.3,55,40.4,4.158426788816932
191,438,4.3,46,63.33,4.158426788816932
2,693,4.3,53,26.9,4.158426788816932
222,174,4.3,53,34.95,4.158426788816932
329,179,4.3,53,24.5,4.158426788816932
344,696,4.3,65,93.5,4.158426788816932
58,483,4.3,65,99.9,4.158426788816932
354,755,4.3,55,35.09,4.158426788816932
48,414,4.3,55,36.8,4.158426788816932
329,575,4.3,53,80.35,4.158426788816932
58,483,4.3,65,46.0,4.158426788816932
48,414,4.3,55,50.41,4.158426788816932
344,696,4.3,65,150.0,4.158426788816932
292,232,4.3,65,33.95,4.158426788816932
329,575,4.3,53,48.63772268,4.158426788816932
394,12,4.3,53,27.29,5.0
2,693,4.3,53,65.9,5.0
93,693,4.3,65,33.66,5.0
93,693,4.3,65,190.0,5.0
191,438,4.3,46,55.0,4.0
93,693,4.3,65,26.9,5.0
58,483,4.3,65,36.9,5.0
96,597,4.3,53,25.95,5.0
329,575,4.3,53,34.5,5.0
229,608,4.3,55,47.9,4.0
19,294,4.3,12,36.94,5.0
246,609,4.3,55,75.0,4.0
246,744,4.3,55,24.9,4.0
363,611,4.3,55,58.0,4.0
246,744,4.3,55,32.55,4.0
102,88,4.3,53,26.9,5.0
275,569,4.3,55,37.9,4.0
96,597,4.3,53,46.95,5.0
92,618,4.3,55,39.22,4.0
265,573,4.3,55,18.5,4.0
429,7,4.3,55,35.0,4.0
392,562,4.3,53,26.7597646,5.0
47,82,4.3,58,32.7,3.0
322,762,4.3,15,49.0,3.0
391,741,4.3,65,38.0,5.0
210,588,4.3,53,33.59,5.0
272,317,4.3,55,94.95,4.0
270,298,4.3,55,36.91,4.0
439,708,4.3,2,30.67,4.0
428,225,4.3,55,86.15,4.0
265,573,4.3,55,17.07,4.0
329,179,4.3,53,19.45,5.0
273,608,4.3,55,39.9,4.0
400,731,4.3,53,28.65,5.0
428,225,4.3,55,33.82,4.0
272,189,4.3,55,67.95,4.0
272,189,4.3,55,60.95,4.0
275,316,4.3,55,35.01,4.0
305,700,4.3,55,69.95,4.0
322,762,4.3,15,28.18,3.0
391,741,4.3,65,34.22,5.0
229,608,4.3,55,49.75,4.0
196,545,4.3,49,33.95,4.0
248,562,4.3,55,21.5,4.0
23,255,4.3,49,80.0,4.0
377,629,4.3,55,36.0,4.0
229,611,4.3,55,25.45,4.0
246,745,4.3,55,17.16,4.0
344,696,4.3,65,116.9,5.0
429,7,4.3,55,39.5,4.0
428,226,4.3,55,40.0,4.0
272,317,4.3,55,39.78,4.0
27,55,4.3,37,39.98,4.0
305,700,4.3,55,69.9,4.0
377,629,4.3,55,77.7,4.0
140,544,4.3,49,95.0,4.0
97,358,4.3,53,24.9,5.0
93,693,4.3,65,25.9,5.0
126,269,4.3,25,22.5,4.0
272,317,4.3,55,50.0,4.0
362,323,4.3,55,57.8,4.0
273,577,4.3,55,21.24,4.0
146,38,4.3,53,70.0,5.0
183,141,4.3,61,15.75,4.0
321,727,4.3,65,26.0,5.0
253,22,4.3,55,25.82082549,4.0
273,77,4.3,55,62.95,4.0
439,40,4.3,2,17.15,4.0
32,571,4.3,53,33.9,5.0
23,255,4.3,49,80.0,4.0
23,255,4.3,49,80.0,4.0
183,141,4.3,61,16.9,4.0
210,588,4.3,53,40.92,5.0
140,544,4.3,49,95.0,4.0
336,644,4.3,50,30.887605,3.0
117,594,4.3,53,67.5,5.0
4,500,4.3,59,67.45,4.0
197,759,4.3,53,16.5,5.0
253,22,4.3,55,30.71,4.0
165,199,4.3,53,25.25,5.0
349,310,4.3,53,41.95,5.0
166,691,4.3,53,38.3,5.0
117,178,4.3,53,19.95,5.0
349,640,4.3,53,59.87,5.0
191,522,4.3,49,63.5,4.0
137,395,4.3,49,46.88,4.0
140,544,4.3,49,95.0,4.0
23,255,4.3,49,99.9,4.0
391,741,4.3,65,47.01,5.0
166,641,4.3,53,15.9,5.0
397,270,4.3,55,21.15,4.0
196,545,4.3,49,49.9,4.0
363,604,4.3,55,23.83,3.0
428,225,4.3,55,33.0,4.0
4,499,4.3,59,67.82,4.0
356,455,4.3,55,48.34,4.0
305,700,4.3,55,99.9,4.0
23,740,4.3,49,54.9,4.0
280,155,4.3,49,116.05,4.0
23,740,4.3,49,48.75,4.0
13,588,4.3,53,98.0,5.0
78,342,4.3,55,272.0,4.0
148,608,4.3,55,40.45,4.0
92,619,4.3,55,81.35,4.0
78,342,4.3,55,206.91,4.0
322,762,4.3,15,42.0,3.0
301,310,4.3,55,34.9,4.0
222,562,4.3,53,53.95,5.0
363,616,4.3,55,56.76032023,4.0
349,640,4.3,53,62.74,5.0
344,696,4.3,65,107.0,5.0
272,105,4.3,55,32.33,3.0
257,410,4.3,34,21.95,4.158426788816932
200,699,4.3,53,28.85,5.0
272,115,4.3,55,160.0,4.0
33,257,4.3,53,26.9,5.0
145,246,4.3,53,21.3,5.0
272,317,4.3,55,42.0,4.0
96,689,4.3,53,30.5,5.0
272,115,4.3,55,160.0,4.0
68,244,4.3,5,21.02,5.0
309,274,4.3,24,22.8,4.0
137,395,4.3,49,36.57,4.0
23,255,4.3,49,85.0,4.0
40,303,4.3,68,23.4,4.158426788816932
140,544,4.3,49,110.0,4.0
129,419,4.3,53,53.5,5.0
428,225,4.3,55,35.95,4.0
304,305,4.3,12,16.25,5.0
420,519,4.3,53,498.614195,5.0
274,608,4.3,55,25.95,4.0
379,164,4.3,55,29.01321846,4.0
410,537,4.3,49,40.5,4.0
352,549,4.3,15,35.85,4.0
145,203,4.3,53,38.4,5.0
3,11,4.3,47,20.65,4.0
58,483,4.3,65,39.53,5.0
330,463,4.3,14,25.31,4.0
23,740,4.3,49,53.95,4.0
225,260,4.3,55,27.0,4.0
4,396,4.3,59,36.95,4.158426788816932
51,251,4.3,9,26.5,4.0
103,89,4.3,11,27.9,5.0
344,696,4.3,65,189.45,5.0
55,365,4.3,55,90.0,4.158426788816932
4,396,4.3,59,34.1,4.158426788816932
348,233,4.3,53,35.51,4.158426788816932
388,371,4.3,50,27.7,4.158426788816932
4,498,4.3,15,75.0,4.158426788816932
78,342,4.3,55,425.0,4.158426788816932
391,741,4.3,65,35.51,4.158426788816932
356,455,4.3,55,33.9,4.158426788816932
273,611,4.3,55,65.0,4.158426788816932
28,368,4.3,53,45.0,4.158426788816932
23,255,4.3,49,84.9,4.158426788816932
231,140,4.3,53,27.85,4.158426788816932
329,575,4.3,53,30.99,4.158426788816932
140,473,4.3,49,36.5,4.158426788816932
64,64,4.3,4,25.9,4.158426788816932
337,33,4.3,50,13.75,4.158426788816932
14,96,4.3,55,53.35,4.158426788816932
288,154,4.3,49,54.5,4.158426788816932
55,365,4.3,55,90.15,4.158426788816932
211,132,4.3,68,18.48,4.158426788816932
148,758,4.3,55,92.0,4.158426788816932
173,394,4.3,65,22.55,4.158426788816932
139,289,4.3,49,17.95,4.158426788816932
23,255,4.3,49,85.0,4.158426788816932
102,88,4.3,53,26.9,4.158426788816932
148,758,4.3,55,63.95,4.0
90,135,4.3,55,12.9,4.0
124,211,4.3,21,24.61,4.158426788816932
165,406,4.3,53,107.74,5.0
280,155,4.3,49,162.5,4.0
321,727,4.3,65,33.6,5.0
183,141,4.3,61,16.9,4.0
374,443,4.3,49,84.9,4.0
205,583,4.3,53,30.9,5.0
174,389,4.3,51,21.8,4.158426788816932
383,511,4.3,57,19.9,4.0
127,647,4.3,55,24.36779265,4.0
126,269,4.3,25,18.88,4.0
320,424,4.3,55,30.3,4.0
339,652,4.3,53,42.35,5.0
4,500,4.3,59,64.5,4.0
138,153,4.3,49,49.61,4.0
272,115,4.3,55,145.0,4.0
239,477,4.3,36,21.4,4.158426788816932
319,551,4.3,55,21.5,4.0
362,604,4.3,55,55.0,3.0
191,548,4.3,21,27.9,4.0
381,520,4.3,57,28.5,4.0
231,140,4.3,53,25.65,5.0
31,723,4.3,70,43.95,4.0
280,155,4.3,49,60.45,4.0
431,142,4.3,48,30.3,4.0
148,607,4.3,55,62.5,4.0
138,153,4.3,49,57.49,4.0
280,155,4.3,49,127.2,4.0
272,115,4.3,55,182.0,4.0
400,731,4.3,53,34.25,5.0
64,26,4.3,4,15.9,4.0
262,360,4.3,8,37.35,3.0
420,519,4.3,53,259.0,5.0
133,470,4.3,43,20.5,4.0
65,669,4.3,53,24.0,5.0
23,255,4.3,49,80.0,4.0
418,734,4.3,41,59.55,4.0
410,537,4.3,49,50.67,4.0
92,618,4.3,55,91.0,4.0
23,255,4.3,49,88.0,4.0
138,153,4.3,49,70.89,4.0
119,527,4.3,32,59.9,5.0
178,330,4.3,61,32.9,4.0
401,542,4.3,15,21.4,4.0
196,635,4.3,49,64.0,4.0
271,235,4.3,23,47.0,4.0
362,604,4.3,55,60.25,3.0
155,658,4.3,69,15.9,4.0
109,254,4.3,55,32.0,4.0
31,507,4.3,70,62.5,4.0
394,249,4.3,15,24.5,3.0
280,155,4.3,49,110.0,4.0
284,196,4.3,49,82.0,4.0
4,500,4.3,59,55.0,4.0
142,693,4.3,16,36.5,4.0
4,396,4.3,59,123.82,4.158426788816932
280,155,4.3,49,114.6,4.0
31,507,4.3,70,130.0,4.0
210,588,4.3,53,33.5,5.0
96,584,4.3,53,62.8,5.0
86,304,4.3,8,34.5,4.158426788816932
168,763,4.3,53,92.24,5.0
330,337,4.3,14,36.11130718,4.0
142,693,4.3,16,56.92,4.0
280,155,4.3,49,117.3,4.0
234,767,4.3,46,41.9,4.0
71,72,4.3,11,32.9,5.0
183,671,4.3,61,23.5,4.0
54,100,4.3,65,48.5,5.0
255,761,4.3,15,28.38,4.0
148,607,4.3,55,64.75,4.0
98,192,4.3,30,19.9,5.0
162,133,4.3,50,33.95,3.0
432,679,4.3,41,42.25,4.158426788816932
195,771,4.3,55,27.8,4.158426788816932
156,407,4.3,49,26.9,4.158426788816932
420,519,4.3,53,245.53,4.158426788816932
302,271,4.3,53,28.3,4.158426788816932
324,670,4.3,55,37.29,4.158426788816932
340,301,4.3,2,23.5,4.158426788816932
155,658,4.3,69,18.9,4.158426788816932
312,547,4.3,53,32.45,4.158426788816932
151,267,4.3,53,41.28,4.158426788816932
122,112,4.3,71,33.77,4.158426788816932
374,531,4.3,49,23.0,4.158426788816932
420,310,4.3,53,67.0,4.158426788816932
387,714,4.3,65,31.45,4.158426788816932
442,704,4.3,50,33.67,4.158426788816932
9,127,4.3,17,87.39,4.158426788816932
246,609,4.3,55,150.0,4.158426788816932
438,596,4.3,53,45.48,4.158426788816932
288,154,4.3,49,125.0,4.158426788816932
432,679,4.3,41,39.5,4.158426788816932
14,96,4.3,55,90.0,4.158426788816932
361,650,4.3,17,44.41,4.158426788816932
315,33,4.3,50,21.5,4.158426788816932
278,444,4.3,25,20.59,4.158426788816932
333,508,4.2,12,28.9,5.0
362,604,4.3,55,56.89,3.0
348,233,4.3,53,30.91666667,5.0
403,693,4.3,56,39.9,4.0
392,562,4.3,53,65.0,5.0
392,310,4.3,53,146.05,5.0
287,377,4.3,14,44.05,4.0
32,315,4.3,53,62.56,5.0
77,660,4.3,55,9.8840336,4.0
50,343,4.3,55,46.16,4.0
411,717,4.3,35,48.537665,4.0
55,383,4.3,55,97.5,4.0
385,446,4.3,53,42.0,5.0
351,610,4.3,55,75.0,4.0
92,618,4.3,55,85.0,4.0
376,693,4.3,53,52.8,5.0
85,69,4.3,49,20.4,4.0
231,140,4.3,53,26.29029505,5.0
66,693,4.3,69,19.9,4.0
86,304,4.3,8,92.45,4.158426788816932
155,351,4.3,69,17.95,5.0
280,155,4.3,49,130.5,4.0
212,510,4.3,55,34.9,4.0
345,74,4.3,8,28.5,3.0
62,165,4.3,61,25.89,4.0
128,282,4.3,41,27.5,4.0
262,52,4.3,8,35.9,3.0
362,604,4.3,55,63.53,3.0
30,321,4.3,6,112.76,4.0
331,180,4.3,53,18.95,5.0
438,596,4.3,53,40.95,5.0
385,446,4.3,53,39.75,5.0
96,250,4.3,15,23.44,5.0
187,693,4.3,41,133.34,4.0
312,595,4.3,53,35.0,5.0
280,155,4.3,49,57.5,4.0
219,478,4.3,26,23.95,4.0
362,604,4.3,55,77.9,3.0
212,462,4.3,55,97.35,3.0
280,234,4.3,49,84.95,4.0
288,154,4.3,49,53.9,4.0
367,693,4.3,3,12.19,4.0
397,434,4.3,55,23.43,4.0
136,147,4.3,49,43.24,4.0
88,27,4.3,53,35.0,5.0
323,302,4.3,56,54.52,4.0
325,766,4.3,50,24.0,3.0
330,724,4.3,14,18.5,4.158426788816932
413,277,4.3,53,23.5,5.0
67,680,4.3,55,28.0,4.0
426,87,4.3,61,73.9,4.0
140,544,4.3,49,100.0,4.0
148,607,4.3,55,62.9,4.0
31,322,4.3,55,265.0,4.0
149,152,4.3,49,49.0,4.0
190,117,4.3,50,30.75,3.0
59,45,4.3,43,32.18,4.0
56,698,4.3,65,33.5,5.0
168,763,4.3,53,92.24,5.0
30,321,4.3,6,52.95,4.0
318,66,4.3,47,33.15,4.0
92,619,4.3,55,24.51,4.0
202,472,4.3,53,135.95,5.0
351,610,4.3,55,46.9,4.0
396,205,4.3,40,19.8,5.0
136,147,4.3,49,39.51,4.0
136,147,4.3,49,119.95,4.0
354,755,4.3,55,249.0,4.0
159,392,4.3,8,95.25,3.0
17,491,4.3,1,24.95,4.0
262,360,4.3,8,36.91,3.0
390,402,4.3,49,158.88,4.0
23,255,4.3,49,90.6,4.0
74,420,4.3,15,24.9,4.0
262,51,4.3,8,18.35,3.0
30,321,4.3,6,65.25,4.0
109,567,4.3,55,23.95,4.0
14,75,4.3,55,148.65,4.0
257,382,4.3,34,21.95,4.158426788816932
352,549,4.3,15,37.49,4.0
17,197,4.3,1,16.5,4.158426788816932
196,545,4.3,49,33.95,4.0
89,733,4.3,43,10.76,4.158426788816932
265,338,4.3,55,118.0,4.0
106,707,4.3,49,34.9,4.0
305,539,4.3,55,150.0,4.0
200,188,4.3,53,35.15,5.0
342,693,4.3,53,145.0,5.0
242,418,4.3,41,26.9,5.0
212,462,4.3,55,42.9,3.0
246,311,4.3,55,215.34,4.0
204,286,4.3,55,29.9,4.158426788816932
220,279,4.3,55,20.45,4.158426788816932
338,35,4.3,50,15.71,4.158426788816932
114,440,4.3,49,39.99,4.158426788816932
140,166,4.3,41,34.95,4.158426788816932
112,229,4.3,16,88.0,4.158426788816932
147,348,4.3,49,25.5,4.158426788816932
284,196,4.3,49,79.9,4.158426788816932
359,710,4.3,8,45.9,4.158426788816932
173,361,4.3,65,24.0,4.158426788816932
241,632,4.3,58,8.9,4.158426788816932
172,562,4.3,53,65.0,4.158426788816932
386,151,4.3,25,47.0,4.158426788816932
155,658,4.3,69,20.5,4.158426788816932
258,128,4.3,17,62.9,4.158426788816932
323,385,4.3,56,31.13,4.158426788816932
392,562,4.3,53,73.0,4.158426788816932
85,359,4.3,49,58.0,4.158426788816932
112,229,4.3,16,34.5,4.158426788816932
2,86,4.3,53,41.9,4.158426788816932
171,278,4.3,66,33.9,4.158426788816932
364,561,4.3,53,28.5,4.158426788816932
244,118,4.3,17,24.1,4.158426788816932
102,672,4.3,70,27.9,4.158426788816932
379,53,4.3,55,84.5,4.158426788816932
374,445,4.3,49,36.78,4.158426788816932
